age,marital,education,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
41,married,secondary,552,yes,no,463,1,-1,0,unknown,no
31,married,secondary,439,yes,no,232,2,-1,0,unknown,no
36,married,primary,300,yes,no,57,1,342,1,failure,no
30,single,secondary,419,yes,no,300,3,-1,0,unknown,no
40,married,secondary,3126,yes,no,200,2,-1,0,unknown,no
31,married,secondary,1908,no,no,225,1,-1,0,unknown,no
33,married,secondary,1240,yes,no,844,1,-1,0,unknown,yes
39,single,secondary,102,yes,no,293,2,-1,0,unknown,no
40,married,tertiary,226,yes,no,262,2,-1,0,unknown,no
36,married,secondary,82,yes,no,137,2,-1,0,unknown,no
34,married,secondary,210,yes,yes,211,2,173,1,failure,no
36,single,tertiary,1514,yes,no,387,3,-1,0,unknown,no
28,single,secondary,1453,yes,no,246,1,343,1,other,no
29,married,tertiary,13186,yes,no,322,1,350,2,failure,no
35,single,secondary,10,no,yes,357,1,175,4,failure,no
31,married,secondary,-112,yes,no,584,2,-1,0,unknown,no
32,married,secondary,1005,no,no,215,1,-1,0,unknown,no
44,married,secondary,1380,yes,no,240,1,-1,0,unknown,no
34,married,secondary,-118,yes,no,230,1,-1,0,unknown,no
33,divorced,secondary,-417,no,no,337,1,347,5,failure,no
33,married,secondary,177,yes,yes,22,8,-1,0,unknown,no
35,divorced,secondary,0,yes,no,183,6,-1,0,unknown,no
42,single,secondary,470,yes,no,207,4,-1,0,unknown,no
51,married,primary,1164,yes,no,100,1,369,2,failure,no
42,divorced,secondary,257,yes,no,955,2,-1,0,unknown,yes
29,single,unknown,-70,yes,yes,146,1,356,1,failure,no
35,single,secondary,68,yes,no,334,1,347,6,failure,no
30,single,secondary,0,yes,no,271,1,349,4,failure,no
35,divorced,secondary,0,yes,yes,95,4,357,1,failure,no
40,married,secondary,0,yes,no,223,4,258,3,failure,no
35,married,secondary,4135,yes,no,106,4,-1,0,unknown,no
57,single,secondary,3551,yes,no,458,1,-1,0,unknown,yes
40,married,secondary,419,yes,yes,92,1,369,1,failure,no
32,single,secondary,641,yes,no,148,1,-1,0,unknown,no
56,married,primary,373,yes,no,179,1,350,1,failure,no
31,single,secondary,1,yes,no,223,1,-1,0,unknown,no
44,married,primary,887,yes,no,165,2,363,1,failure,no
41,single,unknown,3652,yes,no,127,1,363,2,success,no
50,married,primary,15035,yes,no,158,1,-1,0,unknown,no
37,divorced,secondary,-38,yes,no,165,1,175,2,failure,no
47,married,secondary,663,yes,yes,409,1,274,6,other,yes
45,married,primary,1335,yes,no,88,2,-1,0,unknown,no
37,married,secondary,335,yes,no,107,2,368,2,failure,no
38,single,secondary,895,yes,no,1531,1,-1,0,unknown,yes
50,married,tertiary,126,yes,no,132,3,-1,0,unknown,no
30,single,secondary,249,no,no,406,1,-1,0,unknown,no
31,married,primary,2581,no,no,240,1,365,2,failure,no
46,married,primary,0,yes,no,278,1,-1,0,unknown,no
46,married,primary,804,yes,no,1063,2,361,1,success,yes
47,married,primary,668,no,no,908,1,-1,0,unknown,no
35,married,primary,764,no,no,706,3,-1,0,unknown,no
52,married,primary,-637,yes,yes,161,5,174,2,failure,no
56,married,primary,31,yes,no,215,2,-1,0,unknown,no
59,married,primary,64,yes,yes,370,2,-1,0,unknown,no
24,single,tertiary,603,yes,no,157,5,-1,0,unknown,no
51,married,secondary,1250,yes,no,209,2,-1,0,unknown,no
60,married,secondary,18,yes,yes,399,4,343,1,other,no
37,single,tertiary,1894,yes,no,1925,1,351,7,other,no
42,married,primary,-407,yes,yes,829,7,-1,0,unknown,yes
48,single,secondary,574,no,no,328,2,-1,0,unknown,no
33,single,tertiary,1150,yes,no,109,2,-1,0,unknown,no
41,divorced,secondary,139,yes,no,178,3,370,1,failure,no
35,married,secondary,614,yes,no,242,2,-1,0,unknown,no
28,married,secondary,337,yes,no,450,2,-1,0,unknown,no
36,married,secondary,129,yes,no,183,4,-1,0,unknown,no
36,single,secondary,75,yes,no,485,2,342,4,other,no
49,divorced,secondary,1598,yes,no,76,2,348,1,failure,no
37,married,tertiary,1949,yes,no,328,2,-1,0,unknown,no
47,married,secondary,802,yes,yes,289,2,-1,0,unknown,yes
33,divorced,tertiary,-634,yes,yes,163,2,350,1,failure,no
44,married,tertiary,870,yes,yes,118,2,369,1,failure,no
27,single,secondary,292,yes,no,53,9,362,8,other,no
29,single,secondary,3872,yes,no,453,2,-1,0,unknown,no
37,single,primary,912,yes,no,637,3,328,22,other,yes
59,married,secondary,1575,yes,no,301,3,263,11,success,no
46,married,primary,4170,yes,yes,118,2,357,3,failure,no
36,married,secondary,4986,yes,no,139,2,-1,0,unknown,no
28,single,secondary,197,yes,no,32,1,-1,0,unknown,no
58,married,primary,1596,yes,no,470,2,-1,0,unknown,no
54,married,secondary,143,yes,no,278,2,309,5,failure,no
43,married,primary,-98,yes,yes,112,2,330,3,other,no
48,married,primary,89,yes,no,34,4,-1,0,unknown,no
57,married,primary,785,yes,no,169,1,-1,0,unknown,no
31,single,tertiary,355,yes,no,609,1,-1,0,unknown,yes
38,single,tertiary,3646,yes,no,1710,2,286,1,other,yes
50,single,secondary,5816,yes,no,217,1,175,2,failure,no
35,married,secondary,194,yes,no,192,3,-1,0,unknown,no
47,married,unknown,1044,yes,no,208,6,371,1,failure,no
36,married,secondary,98,yes,no,415,1,344,1,failure,no
33,single,secondary,-15,no,no,326,3,350,2,failure,no
50,divorced,primary,15,yes,no,173,2,350,7,failure,no
40,single,tertiary,-50,yes,no,306,2,350,1,failure,no
40,married,secondary,1116,yes,no,350,5,286,2,failure,no
40,married,primary,1411,yes,no,224,2,357,2,failure,no
46,married,secondary,3,yes,yes,614,3,-1,0,unknown,yes
40,married,secondary,327,yes,no,474,2,357,1,failure,no
54,married,primary,-58,no,no,143,4,-1,0,unknown,no
54,divorced,secondary,-11,yes,no,168,4,-1,0,unknown,no
45,married,primary,-158,yes,no,317,2,-1,0,unknown,no
39,married,unknown,0,yes,no,106,3,-1,0,unknown,no
40,married,unknown,9110,yes,no,234,6,174,3,failure,no
52,married,secondary,555,yes,no,314,2,-1,0,unknown,no
44,single,tertiary,2734,yes,no,897,4,-1,0,unknown,yes
45,married,primary,644,yes,no,422,2,-1,0,unknown,no
36,single,secondary,0,yes,no,398,6,-1,0,unknown,yes
32,single,tertiary,61,yes,no,130,3,-1,0,unknown,no
32,single,secondary,0,yes,no,61,4,-1,0,unknown,no
49,married,secondary,5058,no,no,255,2,357,4,failure,no
31,married,secondary,465,yes,no,259,3,-1,0,unknown,no
30,married,primary,190,no,no,29,2,370,1,failure,no
40,married,secondary,1836,yes,no,750,2,-1,0,unknown,yes
35,married,secondary,2321,yes,no,306,2,-1,0,unknown,no
39,married,tertiary,1425,yes,no,775,3,-1,0,unknown,yes
43,married,secondary,422,yes,no,181,2,300,1,failure,no
43,married,primary,-25,yes,no,254,4,365,2,failure,no
44,single,secondary,285,yes,no,373,3,-1,0,unknown,no
45,married,secondary,3092,yes,yes,180,2,-1,0,unknown,no
33,married,secondary,2279,yes,no,123,3,-1,0,unknown,no
40,married,primary,14,yes,no,135,4,-1,0,unknown,no
49,married,primary,3028,yes,no,216,2,259,3,other,no
36,married,secondary,257,yes,no,86,2,-1,0,unknown,no
25,single,secondary,1116,yes,no,85,2,71,3,failure,no
48,married,secondary,525,yes,no,325,2,-1,0,unknown,no
33,married,secondary,204,yes,yes,142,2,357,3,failure,no
49,married,secondary,-301,yes,no,187,4,-1,0,unknown,no
52,single,secondary,316,no,no,463,3,-1,0,unknown,no
41,married,primary,5560,yes,no,280,2,335,3,failure,no
56,married,secondary,550,yes,no,398,2,-1,0,unknown,no
45,divorced,tertiary,963,yes,no,528,5,-1,0,unknown,yes
31,married,primary,-199,yes,yes,149,5,299,10,failure,no
49,divorced,tertiary,108,yes,no,288,2,350,2,failure,no
41,married,secondary,124,yes,no,191,3,-1,0,unknown,no
38,married,secondary,4196,yes,no,193,2,-1,0,unknown,no
40,divorced,secondary,209,yes,no,302,2,344,3,other,no
38,married,primary,14,yes,yes,317,2,-1,0,unknown,no
31,single,secondary,241,yes,no,211,5,-1,0,unknown,no
45,married,secondary,3412,yes,no,101,2,-1,0,unknown,no
36,married,secondary,186,yes,no,187,3,-1,0,unknown,no
40,married,primary,129,yes,no,464,3,-1,0,unknown,no
51,single,primary,2499,yes,no,98,5,-1,0,unknown,no
36,single,secondary,74,yes,yes,198,2,-1,0,unknown,no
38,single,primary,947,yes,no,361,2,-1,0,unknown,no
28,single,secondary,159,yes,no,345,2,-1,0,unknown,no
38,married,primary,481,yes,no,114,5,-1,0,unknown,no
34,married,primary,373,yes,no,481,2,-1,0,unknown,no
32,married,secondary,465,yes,no,210,2,-1,0,unknown,no
59,married,secondary,145,yes,no,556,2,287,13,success,yes
37,married,secondary,64,yes,no,239,4,278,2,other,no
31,single,tertiary,2592,no,no,349,2,174,1,failure,no
45,married,tertiary,677,yes,no,253,3,334,2,failure,no
43,married,unknown,245,yes,yes,112,4,369,2,other,no
37,married,secondary,1193,no,no,396,2,-1,0,unknown,no
46,divorced,secondary,984,yes,no,181,4,369,5,failure,no
55,married,secondary,167,yes,no,178,3,357,7,failure,no
39,married,secondary,5092,yes,no,206,2,329,6,failure,no
44,single,secondary,492,no,yes,209,2,351,3,other,no
36,married,primary,356,yes,yes,692,4,172,4,other,no
52,married,secondary,411,yes,no,210,3,-1,0,unknown,no
58,married,primary,1153,yes,yes,206,6,337,6,failure,no
52,married,primary,752,yes,no,339,4,347,2,failure,no
38,married,secondary,1556,yes,no,191,3,-1,0,unknown,no
34,married,secondary,634,no,yes,737,3,-1,0,unknown,yes
43,married,primary,555,yes,no,175,2,369,2,failure,no
29,divorced,secondary,161,yes,yes,286,5,-1,0,unknown,no
36,single,secondary,590,yes,no,170,3,-1,0,unknown,no
38,divorced,secondary,5733,yes,no,173,8,278,4,failure,no
49,married,secondary,271,yes,yes,541,2,330,2,other,no
60,married,primary,193,yes,no,89,2,-1,0,unknown,no
48,divorced,secondary,201,yes,no,242,3,371,2,failure,no
25,single,secondary,53,yes,no,213,6,-1,0,unknown,no
25,single,secondary,14657,yes,no,194,3,-1,0,unknown,no
44,single,secondary,469,yes,yes,158,2,-1,0,unknown,no
60,married,secondary,-247,yes,no,472,2,351,1,failure,no
40,married,primary,2495,yes,no,135,2,354,3,other,no
34,married,secondary,840,yes,no,275,3,-1,0,unknown,no
35,married,secondary,-184,yes,no,155,2,-1,0,unknown,no
31,married,primary,295,yes,no,235,6,-1,0,unknown,no
41,married,secondary,0,yes,yes,125,4,-1,0,unknown,no
46,married,secondary,1583,yes,no,175,5,278,7,failure,no
52,married,primary,1141,yes,no,22,5,-1,0,unknown,no
45,married,unknown,23,yes,no,134,4,-1,0,unknown,no
37,married,secondary,807,yes,no,807,3,172,4,failure,no
33,single,secondary,422,yes,no,235,2,361,2,failure,no
39,single,secondary,631,yes,no,57,2,344,8,other,no
53,divorced,secondary,28,yes,yes,673,4,-1,0,unknown,no
43,divorced,primary,-70,yes,no,124,2,-1,0,unknown,no
43,married,primary,483,yes,no,225,3,-1,0,unknown,no
43,married,primary,250,yes,no,144,5,342,16,failure,no
37,single,tertiary,1436,yes,no,177,2,-1,0,unknown,no
38,single,primary,12130,yes,no,455,2,328,13,failure,no
31,single,secondary,616,yes,no,185,3,-1,0,unknown,no
40,married,secondary,949,yes,no,285,3,287,8,failure,no
42,married,primary,159,yes,no,295,3,-1,0,unknown,no
38,married,primary,1455,yes,no,101,2,356,2,failure,no
34,married,primary,1309,yes,no,456,2,364,1,failure,no
39,married,secondary,0,no,no,256,4,-1,0,unknown,no
58,single,primary,26,yes,no,600,4,-1,0,unknown,no
40,married,primary,332,yes,no,339,2,369,3,failure,no
37,married,secondary,135,yes,no,268,3,-1,0,unknown,no
43,single,tertiary,359,yes,no,899,3,-1,0,unknown,no
46,married,secondary,2381,yes,no,220,3,363,1,other,no
40,married,secondary,56,yes,no,700,3,-1,0,unknown,no
44,married,secondary,199,yes,no,150,7,-1,0,unknown,no
32,single,tertiary,933,yes,no,147,4,307,1,failure,no
43,married,tertiary,1158,yes,no,236,6,342,1,other,no
40,married,primary,1397,yes,no,58,2,334,1,failure,no
46,married,secondary,404,yes,no,1388,7,347,2,failure,no
38,married,secondary,0,yes,no,57,5,349,1,other,no
36,married,primary,578,yes,no,130,2,-1,0,unknown,no
28,single,secondary,100,yes,no,70,5,-1,0,unknown,no
42,married,primary,402,no,no,31,7,330,17,failure,no
41,married,primary,1356,yes,no,50,2,-1,0,unknown,no
33,married,tertiary,331,yes,no,94,3,-1,0,unknown,no
35,single,secondary,399,yes,no,496,2,345,3,failure,yes
36,divorced,secondary,1089,yes,no,83,5,175,4,other,no
36,married,secondary,1383,yes,no,16,6,-1,0,unknown,no
45,married,primary,700,yes,no,29,4,-1,0,unknown,no
47,married,secondary,0,yes,no,20,2,-1,0,unknown,no
43,married,secondary,620,yes,no,46,4,-1,0,unknown,no
28,married,secondary,-302,yes,no,152,4,366,3,failure,no
42,single,unknown,2835,yes,no,61,4,350,1,failure,no
46,married,secondary,451,yes,yes,389,4,-1,0,unknown,no
46,single,tertiary,1410,yes,no,91,5,175,9,failure,no
33,married,secondary,241,yes,no,1108,3,-1,0,unknown,no
40,married,unknown,87,yes,no,477,3,-1,0,unknown,yes
39,married,primary,481,no,no,197,3,357,1,other,no
47,married,secondary,-553,yes,no,8,7,-1,0,unknown,no
48,married,secondary,709,yes,no,117,2,278,3,other,no
39,married,tertiary,942,yes,no,564,2,265,4,other,no
37,married,primary,37,yes,no,24,2,362,1,other,no
54,divorced,tertiary,185,yes,no,413,6,-1,0,unknown,no
30,single,secondary,222,yes,no,254,3,-1,0,unknown,no
57,married,primary,13,yes,no,164,2,366,2,failure,no
39,married,primary,800,yes,no,53,5,175,6,failure,no
50,married,secondary,3016,yes,no,65,5,-1,0,unknown,no
29,single,secondary,154,yes,no,20,6,358,9,failure,no
48,married,primary,3267,yes,no,6,5,-1,0,unknown,no
38,single,tertiary,876,yes,no,5,7,355,4,failure,no
31,single,tertiary,253,yes,no,82,5,355,4,failure,no
30,single,secondary,1352,yes,no,321,4,-1,0,unknown,no
47,single,primary,10558,yes,no,81,3,174,2,other,no
27,married,secondary,31,no,no,136,2,-1,0,unknown,no
41,single,secondary,334,yes,no,14,4,331,22,other,no
42,divorced,secondary,154,yes,no,133,2,-1,0,unknown,no
36,married,secondary,1088,yes,no,77,2,345,2,failure,no
33,married,secondary,1078,yes,no,320,4,175,4,other,no
42,married,secondary,-141,yes,yes,211,3,345,3,failure,no
43,married,secondary,3,yes,no,26,1,174,2,failure,no
47,married,primary,1112,yes,no,129,1,-1,0,unknown,no
34,single,tertiary,7263,yes,no,38,1,37,1,failure,no
22,single,secondary,241,yes,no,200,1,-1,0,unknown,no
40,married,tertiary,964,yes,no,95,3,-1,0,unknown,no
57,divorced,secondary,-663,yes,no,210,1,351,2,failure,no
27,single,secondary,2,no,no,15,7,366,10,other,no
33,married,secondary,20,yes,yes,259,1,370,3,failure,no
40,single,tertiary,406,yes,no,130,1,371,1,failure,no
50,married,primary,-522,yes,no,863,3,-1,0,unknown,yes
47,married,secondary,-98,yes,yes,211,1,-1,0,unknown,no
55,married,secondary,918,yes,no,87,3,364,1,failure,no
36,married,primary,319,yes,no,774,2,301,1,failure,yes
28,married,secondary,-97,yes,no,129,1,-1,0,unknown,no
25,single,secondary,0,yes,no,44,9,-1,0,unknown,no
28,married,tertiary,3589,yes,no,348,1,-1,0,unknown,no
32,married,secondary,944,no,no,231,2,362,1,other,no
33,married,secondary,17,yes,no,74,1,351,1,failure,no
56,divorced,tertiary,1263,yes,no,155,1,-1,0,unknown,no
40,single,secondary,82,yes,no,135,6,370,5,failure,no
32,single,tertiary,7444,yes,yes,22,1,370,1,failure,no
46,married,primary,512,no,no,32,1,301,1,failure,no
34,married,primary,412,yes,no,217,1,287,2,failure,no
33,married,primary,2000,yes,no,25,1,-1,0,unknown,no
51,single,secondary,516,yes,no,370,1,363,1,failure,no
58,married,secondary,602,yes,no,201,1,-1,0,unknown,no
30,single,secondary,115,no,no,152,1,351,1,failure,no
36,married,tertiary,421,yes,no,793,5,-1,0,unknown,no
38,married,secondary,7208,yes,no,66,1,-1,0,unknown,no
32,single,secondary,481,yes,no,150,3,174,4,failure,no
47,married,tertiary,0,yes,no,213,1,-1,0,unknown,no
38,single,secondary,864,yes,no,364,1,348,1,failure,no
34,single,primary,286,yes,no,329,1,-1,0,unknown,no
33,married,primary,41,yes,no,173,1,-1,0,unknown,no
28,single,primary,431,yes,no,68,2,363,2,failure,no
54,married,secondary,324,yes,no,51,1,-1,0,unknown,no
38,single,secondary,61,yes,no,109,1,359,8,failure,no
33,divorced,tertiary,312,yes,yes,23,1,359,3,failure,no
31,married,secondary,1545,yes,yes,207,1,-1,0,unknown,no
35,single,secondary,0,yes,no,1073,1,-1,0,unknown,yes
31,single,secondary,397,yes,no,134,1,350,7,failure,no
38,single,secondary,8637,yes,no,193,1,-1,0,unknown,no
42,married,primary,-581,yes,no,224,1,370,2,failure,no
27,single,tertiary,321,yes,no,173,2,307,1,other,no
32,married,secondary,413,yes,no,67,1,365,1,failure,no
49,single,secondary,259,no,no,149,1,-1,0,unknown,no
49,single,secondary,725,yes,no,29,6,348,4,other,no
36,single,secondary,478,yes,no,610,1,-1,0,unknown,yes
37,married,secondary,393,yes,yes,95,1,357,1,failure,no
37,divorced,secondary,719,yes,no,118,1,365,1,failure,no
33,married,secondary,139,yes,yes,84,1,-1,0,unknown,no
45,married,primary,0,yes,no,43,3,-1,0,unknown,no
28,single,secondary,53,yes,no,93,1,-1,0,unknown,no
42,divorced,secondary,-580,yes,yes,172,1,-1,0,unknown,no
33,married,primary,61,yes,no,161,1,-1,0,unknown,no
28,single,secondary,-2,yes,yes,172,2,364,5,failure,no
29,married,secondary,912,yes,no,785,1,-1,0,unknown,no
39,married,primary,276,yes,yes,628,1,-1,0,unknown,no
50,married,tertiary,2809,yes,no,200,2,259,9,failure,no
36,single,secondary,2151,yes,no,134,1,370,1,failure,no
30,married,primary,25,yes,no,51,1,-1,0,unknown,no
35,single,primary,-276,yes,no,850,1,-1,0,unknown,yes
31,divorced,secondary,1301,yes,no,140,3,-1,0,unknown,no
38,single,primary,-87,yes,no,531,1,-1,0,unknown,no
30,single,secondary,248,yes,no,87,1,-1,0,unknown,no
51,married,primary,40,yes,no,79,1,370,1,failure,no
50,divorced,tertiary,100,yes,yes,157,1,299,3,failure,no
23,married,secondary,14,yes,yes,19,8,358,1,failure,no
33,married,secondary,56,yes,no,9,9,-1,0,unknown,no
39,married,secondary,1419,yes,no,9,12,349,1,other,no
28,married,secondary,458,yes,no,19,11,-1,0,unknown,no
33,married,secondary,1905,yes,no,39,1,301,2,success,no
47,married,primary,4227,yes,no,659,1,-1,0,unknown,yes
46,single,secondary,521,yes,no,502,1,-1,0,unknown,no
42,single,secondary,664,yes,no,113,1,-1,0,unknown,no
35,married,secondary,625,no,no,267,1,-1,0,unknown,no
48,married,secondary,1394,yes,no,30,10,-1,0,unknown,no
33,married,tertiary,1195,yes,no,355,4,-1,0,unknown,no
41,single,secondary,925,yes,no,43,1,-1,0,unknown,no
29,single,secondary,970,yes,no,240,1,-1,0,unknown,no
38,married,primary,354,yes,no,47,1,-1,0,unknown,no
39,divorced,secondary,807,yes,yes,69,1,260,6,failure,no
55,married,tertiary,1810,yes,no,296,1,-1,0,unknown,no
38,single,tertiary,15030,yes,no,167,1,174,7,other,no
38,married,secondary,3632,yes,yes,323,1,-1,0,unknown,no
47,single,primary,2785,yes,no,570,1,-1,0,unknown,yes
37,single,secondary,-111,yes,no,147,4,-1,0,unknown,no
38,married,primary,1401,no,no,516,1,-1,0,unknown,yes
30,divorced,secondary,55,yes,no,177,4,-1,0,unknown,no
31,single,tertiary,1536,yes,no,388,1,-1,0,unknown,no
59,divorced,secondary,61,yes,no,61,1,-1,0,unknown,no
33,single,tertiary,0,yes,no,585,1,-1,0,unknown,yes
58,married,secondary,6004,yes,no,133,1,274,6,failure,no
38,married,primary,447,yes,no,699,1,-1,0,unknown,no
35,married,secondary,1831,yes,no,96,2,358,2,failure,no
39,single,secondary,0,yes,no,6,7,175,4,other,no
55,divorced,tertiary,2171,yes,yes,318,5,176,1,success,no
35,married,secondary,233,yes,no,66,1,176,1,failure,no
38,married,primary,1852,yes,no,606,1,-1,0,unknown,yes
39,married,secondary,462,yes,no,590,1,-1,0,unknown,yes
37,married,secondary,655,no,no,272,1,342,2,other,no
44,married,tertiary,564,yes,no,88,2,-1,0,unknown,no
44,married,secondary,669,yes,no,15,7,-1,0,unknown,no
31,married,secondary,131,yes,no,294,1,370,1,failure,no
32,married,secondary,99,yes,no,152,3,-1,0,unknown,no
43,single,primary,800,yes,no,902,1,-1,0,unknown,yes
55,married,primary,-636,yes,no,15,5,348,3,failure,no
39,married,primary,157,yes,no,290,1,-1,0,unknown,no
31,single,secondary,6737,yes,no,12,7,-1,0,unknown,no
33,married,secondary,221,yes,no,669,1,355,4,failure,yes
44,married,tertiary,1,yes,no,123,2,-1,0,unknown,no
33,divorced,tertiary,219,yes,no,93,1,301,1,failure,no
39,divorced,tertiary,36,no,yes,133,1,-1,0,unknown,no
57,single,secondary,1615,yes,no,99,1,-1,0,unknown,no
30,married,secondary,975,yes,no,256,2,351,2,failure,no
34,married,secondary,1089,yes,no,394,3,-1,0,unknown,yes
42,married,secondary,2157,yes,no,149,1,364,2,failure,no
50,married,primary,0,yes,no,131,1,364,2,failure,no
42,married,secondary,0,yes,no,74,3,-1,0,unknown,no
45,divorced,tertiary,378,yes,yes,67,2,-1,0,unknown,no
44,divorced,secondary,2108,yes,no,152,2,369,1,other,no
49,divorced,unknown,39,yes,no,27,5,-1,0,unknown,no
38,single,primary,3715,yes,no,41,2,327,17,failure,no
32,married,primary,50,yes,no,275,1,370,2,failure,no
42,married,secondary,0,yes,no,116,4,-1,0,unknown,no
28,divorced,secondary,451,yes,no,302,1,301,1,success,yes
33,single,tertiary,2565,yes,no,128,2,-1,0,unknown,no
32,married,secondary,-684,yes,no,11,8,299,3,other,no
48,married,secondary,865,yes,no,78,2,-1,0,unknown,no
41,single,primary,340,yes,no,262,1,349,1,failure,no
33,married,secondary,308,yes,no,147,2,-1,0,unknown,no
35,married,secondary,323,yes,no,46,1,-1,0,unknown,no
46,married,primary,437,yes,no,546,3,-1,0,unknown,yes
27,single,secondary,456,no,no,104,1,-1,0,unknown,no
36,married,primary,828,no,no,1512,1,345,8,failure,yes
45,married,primary,58,yes,no,119,3,371,3,failure,no
24,single,secondary,493,yes,no,85,4,358,1,other,no
32,single,secondary,2137,no,no,423,1,349,1,failure,no
50,married,primary,953,yes,no,315,1,364,2,failure,no
49,married,secondary,119,yes,no,78,1,-1,0,unknown,no
32,married,tertiary,1503,yes,yes,44,1,278,2,failure,no
25,single,tertiary,1,yes,no,9,5,-1,0,unknown,no
48,single,primary,-139,no,no,75,2,-1,0,unknown,no
43,divorced,tertiary,497,no,no,66,1,363,22,failure,no
46,divorced,secondary,3201,yes,no,157,3,-1,0,unknown,no
32,single,primary,7,yes,no,109,1,-1,0,unknown,no
30,married,primary,2,yes,yes,7,6,-1,0,unknown,no
53,single,secondary,233,yes,no,101,1,-1,0,unknown,no
35,single,tertiary,2749,no,no,127,1,-1,0,unknown,no
33,married,secondary,780,yes,no,83,2,-1,0,unknown,no
34,married,secondary,496,yes,no,333,1,-1,0,unknown,yes
33,married,secondary,350,yes,no,205,1,350,2,failure,no
34,single,secondary,2764,yes,no,158,1,357,1,failure,no
45,married,secondary,78,yes,no,408,1,-1,0,unknown,no
36,married,primary,0,yes,yes,18,1,-1,0,unknown,no
52,married,secondary,7180,yes,no,276,1,364,1,success,no
27,single,secondary,468,yes,no,109,1,-1,0,unknown,no
50,married,primary,246,yes,no,234,2,299,5,failure,no
37,single,tertiary,584,yes,no,115,1,-1,0,unknown,no
39,married,primary,3419,yes,no,155,1,327,5,failure,no
35,single,unknown,88,no,no,272,2,-1,0,unknown,no
28,single,secondary,207,yes,no,329,1,-1,0,unknown,no
27,divorced,secondary,0,yes,no,363,1,359,3,failure,no
32,single,secondary,681,no,yes,589,1,-1,0,unknown,no
42,single,secondary,1080,yes,yes,951,3,370,4,failure,yes
50,married,secondary,7317,yes,no,172,1,370,1,failure,no
34,single,secondary,2131,yes,no,53,1,-1,0,unknown,no
29,single,tertiary,172,yes,no,34,8,-1,0,unknown,no
53,married,secondary,-1601,no,yes,82,2,-1,0,unknown,no
40,divorced,secondary,-375,yes,no,60,5,-1,0,unknown,no
39,married,tertiary,141,yes,no,788,2,331,6,other,no
27,single,secondary,268,yes,no,528,1,358,2,failure,no
38,single,secondary,18,no,no,296,1,366,6,failure,no
35,married,secondary,247,yes,yes,114,1,352,5,failure,no
35,married,secondary,260,yes,no,155,6,-1,0,unknown,no
35,married,secondary,34,yes,no,249,2,365,3,failure,no
33,married,tertiary,1064,yes,no,562,1,-1,0,unknown,yes
40,married,primary,328,yes,no,112,1,-1,0,unknown,no
52,married,secondary,33,no,yes,204,1,331,3,success,no
43,married,primary,190,yes,no,168,2,-1,0,unknown,no
36,married,primary,413,yes,no,60,1,176,1,failure,no
42,married,primary,759,yes,no,80,1,343,10,failure,no
39,married,tertiary,297,yes,no,734,2,-1,0,unknown,yes
37,married,tertiary,596,yes,no,281,1,345,2,failure,no
51,married,primary,864,yes,no,321,1,-1,0,unknown,no
29,single,tertiary,0,yes,no,155,1,351,1,failure,no
36,married,secondary,1969,yes,yes,87,1,-1,0,unknown,no
29,married,primary,35,yes,no,149,1,-1,0,unknown,no
28,single,secondary,584,yes,no,354,1,370,2,failure,no
42,single,secondary,382,yes,no,294,1,-1,0,unknown,no
29,single,primary,215,yes,no,137,3,-1,0,unknown,no
32,married,secondary,1779,yes,no,191,1,342,2,failure,no
35,married,secondary,577,no,no,55,1,364,1,failure,no
43,married,secondary,3409,yes,no,172,1,-1,0,unknown,no
26,single,secondary,8,yes,no,167,1,-1,0,unknown,no
50,married,secondary,42,yes,no,85,2,265,4,other,no
41,married,secondary,121,yes,no,16,6,176,5,other,no
36,single,tertiary,1129,yes,no,444,1,-1,0,unknown,no
36,married,secondary,418,yes,yes,132,2,-1,0,unknown,no
40,divorced,primary,54,yes,no,10,5,362,3,other,no
34,married,tertiary,0,yes,no,324,2,-1,0,unknown,no
40,married,secondary,1023,yes,no,64,5,336,11,other,no
45,married,primary,2523,yes,no,110,4,-1,0,unknown,no
28,single,tertiary,4937,yes,no,421,3,-1,0,unknown,no
36,married,primary,1993,yes,yes,174,1,359,2,other,no
31,single,secondary,387,yes,no,228,2,370,1,failure,no
32,single,secondary,396,yes,no,257,4,-1,0,unknown,no
35,divorced,primary,289,yes,no,296,1,-1,0,unknown,no
34,single,secondary,-231,yes,no,9,8,-1,0,unknown,no
39,married,secondary,145,yes,yes,337,3,330,6,other,no
32,married,primary,309,yes,no,185,1,370,3,failure,no
38,married,tertiary,2278,yes,yes,244,1,-1,0,unknown,no
41,married,secondary,0,no,no,104,4,-1,0,unknown,no
44,married,primary,186,yes,no,152,1,370,1,failure,no
32,single,secondary,-119,yes,no,231,1,370,1,other,no
44,married,secondary,1311,yes,no,184,1,364,1,failure,no
35,married,primary,455,yes,no,573,7,327,3,failure,no
34,married,secondary,1314,yes,no,124,1,-1,0,unknown,no
31,married,tertiary,623,yes,no,96,2,349,5,failure,no
33,married,secondary,107,yes,yes,21,6,-1,0,unknown,no
49,married,primary,282,yes,yes,99,1,-1,0,unknown,no
32,single,secondary,322,yes,no,233,3,-1,0,unknown,no
37,married,tertiary,1852,no,no,117,2,370,1,failure,no
54,single,primary,-119,yes,no,261,1,-1,0,unknown,no
